Date;Location;Product;Sales
2021.03.14;Location C;Bread;82
2021.03.14;Location B;Pastry;68
2021.03.14;Location B;Bread;67
2021.03.13;Location A;Bread;101
2021.03.13;Location A;Pastry;243
2021.03.13;Location C;Pastry;50
2021.03.13;Location C;Bread;106
2021.03.13;Location B;Pastry;43
2021.03.13;Location B;Bread;91
2021.03.12;Location A;Bread;267
2021.03.12;Location A;Pastry;169
2021.03.12;Location C;Pastry;50
2021.03.12;Location C;Bread;63
2021.03.12;Location B;Pastry;77
2021.03.12;Location B;Bread;104
2021.03.11;Location A;Pastry;249
2021.03.11;Location A;Bread;168
2021.03.11;Location C;Bread;85
2021.03.11;Location C;Pastry;39
2021.03.11;Location B;Pastry;159
2021.03.11;Location B;Bread;90
2021.03.10;Location A;Pastry;122
2021.03.10;Location A;Bread;283
2021.03.10;Location C;Bread;41
2021.03.10;Location B;Pastry;45
2021.03.10;Location B;Bread;116
2021.03.09;Location A;Bread;141
2021.03.09;Location A;Pastry;193
2021.03.09;Location C;Bread;83
2021.03.09;Location C;Pastry;20
2021.03.09;Location B;Bread;181
2021.03.09;Location B;Pastry;116
2021.03.08;Location A;Pastry;147
2021.03.08;Location A;Bread;162
2021.03.08;Location C;Bread;9
2021.03.08;Location B;Bread;146
2021.03.08;Location B;Pastry;78
2021.03.07;Location A;Bread;249
2021.03.07;Location A;Pastry;58
2021.03.07;Location C;Bread;99
2021.03.07;Location C;Pastry;70
2021.03.07;Location B;Bread;174
2021.03.07;Location B;Pastry;35
2021.03.06;Location A;Bread;179
2021.03.06;Location A;Pastry;79
2021.03.06;Location C;Bread;109
2021.03.06;Location C;Pastry;73
2021.03.06;Location B;Pastry;62
2021.03.06;Location B;Bread;143
2021.03.05;Location A;Pastry;246
2021.03.05;Location A;Bread;241
2021.03.05;Location C;Pastry;49
2021.03.05;Location C;Bread;64
2021.03.05;Location B;Bread;128
2021.03.05;Location B;Pastry;134
2021.03.04;Location A;Bread;229
2021.03.04;Location A;Pastry;129
2021.03.04;Location C;Bread;86
2021.03.04;Location B;Bread;167
2021.03.04;Location B;Pastry;49
2021.03.03;Location A;Pastry;169
2021.03.03;Location A;Bread;246
2021.03.03;Location C;Bread;68
2021.03.03;Location C;Pastry;36
2021.03.03;Location B;Bread;70
2021.03.03;Location B;Pastry;120
2021.03.02;Location A;Bread;276
2021.03.02;Location A;Pastry;226
2021.03.02;Location C;Pastry;78
2021.03.02;Location C;Bread;106
2021.03.02;Location B;Bread;131
2021.03.02;Location B;Pastry;97
2021.03.01;Location A;Pastry;160
2021.03.01;Location A;Bread;80
2021.03.01;Location C;Pastry;81
2021.03.01;Location C;Bread;116
2021.03.01;Location B;Bread;48
2021.02.28;Location A;Bread;133
2021.02.28;Location A;Pastry;97
2021.02.28;Location B;Bread;195
2021.02.28;Location B;Pastry;89
2021.02.27;Location A;Pastry;124
2021.02.27;Location A;Bread;248
2021.02.27;Location C;Bread;45
2021.02.27;Location C;Pastry;28
2021.02.27;Location B;Pastry;49
2021.02.27;Location B;Bread;197
2021.02.26;Location A;Bread;235
2021.02.26;Location A;Pastry;152
2021.02.26;Location C;Bread;29
2021.02.26;Location C;Pastry;36
2021.02.26;Location B;Bread;166
2021.02.26;Location B;Pastry;128
2021.02.25;Location A;Bread;175
2021.02.25;Location A;Pastry;115
2021.02.25;Location C;Bread;80
2021.02.25;Location C;Pastry;55
2021.02.25;Location B;Bread;162
2021.02.25;Location B;Pastry;167
2021.02.24;Location A;Bread;215
2021.02.24;Location A;Pastry;96
2021.02.24;Location C;Bread;74
2021.02.24;Location C;Pastry;97
2021.02.24;Location B;Bread;129
2021.02.24;Location B;Pastry;98
2021.02.23;Location A;Pastry;69
2021.02.23;Location A;Bread;216
2021.02.23;Location C;Pastry;21
2021.02.23;Location C;Bread;96
2021.02.23;Location B;Bread;78
2021.02.23;Location B;Pastry;95
2021.02.22;Location A;Pastry;99
2021.02.22;Location A;Bread;327
2021.02.22;Location B;Bread;151
2021.02.22;Location B;Pastry;54
2021.02.21;Location A;Bread;106
2021.02.21;Location A;Pastry;141
2021.02.21;Location C;Pastry;112
2021.02.21;Location B;Bread;96
2021.02.20;Location A;Pastry;180
2021.02.20;Location A;Bread;248
2021.02.20;Location C;Bread;58
2021.02.20;Location B;Pastry;64
2021.02.20;Location B;Bread;130
2021.02.19;Location A;Bread;211
2021.02.19;Location A;Pastry;117
2021.02.19;Location C;Bread;93
2021.02.19;Location C;Pastry;38
2021.02.19;Location B;Bread;201
2021.02.19;Location B;Pastry;75
2021.02.18;Location A;Pastry;186
2021.02.18;Location A;Bread;300
2021.02.18;Location C;Pastry;3
2021.02.18;Location C;Bread;117
2021.02.18;Location B;Bread;218
2021.02.18;Location B;Pastry;83
2021.02.17;Location A;Bread;299
2021.02.17;Location A;Pastry;112
2021.02.17;Location C;Pastry;11
2021.02.17;Location C;Bread;59
2021.02.17;Location B;Bread;162
2021.02.17;Location B;Pastry;113
2021.02.16;Location A;Pastry;109
2021.02.16;Location A;Bread;249
2021.02.16;Location C;Bread;32
2021.02.16;Location C;Pastry;65
2021.02.16;Location B;Pastry;91
2021.02.16;Location B;Bread;140
2021.02.15;Location A;Pastry;73
2021.02.15;Location A;Bread;201
2021.02.15;Location C;Pastry;95
2021.02.15;Location C;Bread;14
2021.02.15;Location B;Bread;167
2021.02.15;Location B;Pastry;68
2021.02.14;Location A;Bread;294
2021.02.14;Location A;Pastry;72
2021.02.14;Location C;Pastry;21
2021.02.14;Location C;Bread;79
2021.02.14;Location B;Bread;110
2021.02.14;Location B;Pastry;49
2021.02.13;Location A;Pastry;188
2021.02.13;Location A;Bread;192
2021.02.13;Location C;Pastry;23
2021.02.13;Location C;Bread;85
2021.02.13;Location B;Bread;159
2021.02.13;Location B;Pastry;68
2021.02.12;Location A;Bread;321
2021.02.12;Location A;Pastry;214
2021.02.12;Location C;Bread;32
2021.02.12;Location C;Pastry;98
2021.02.12;Location B;Bread;174
2021.02.12;Location B;Pastry;152
2021.02.11;Location A;Bread;222
2021.02.11;Location A;Pastry;121
2021.02.11;Location C;Bread;93
2021.02.11;Location C;Pastry;41
2021.02.11;Location B;Bread;113
2021.02.11;Location B;Pastry;62
2021.02.10;Location A;Bread;252
2021.02.10;Location A;Pastry;15
2021.02.10;Location C;Pastry;64
2021.02.10;Location B;Bread;209
2021.02.10;Location B;Pastry;40
2021.02.09;Location A;Pastry;107
2021.02.09;Location A;Bread;236
2021.02.09;Location C;Bread;85
2021.02.09;Location C;Pastry;55
2021.02.09;Location B;Pastry;136
2021.02.09;Location B;Bread;150
2021.02.08;Location A;Pastry;231
2021.02.08;Location A;Bread;75
2021.02.08;Location C;Pastry;54
2021.02.08;Location C;Bread;96
2021.02.08;Location B;Bread;193
2021.02.08;Location B;Pastry;71
2021.02.07;Location A;Bread;283
2021.02.07;Location C;Bread;95
2021.02.07;Location C;Pastry;94
2021.02.07;Location B;Pastry;51
2021.02.07;Location B;Bread;141
2021.02.06;Location A;Pastry;184
2021.02.06;Location A;Bread;200
2021.02.06;Location C;Pastry;66
2021.02.06;Location C;Bread;90
2021.02.06;Location B;Pastry;36
2021.02.06;Location B;Bread;102
2021.02.05;Location A;Bread;299
2021.02.05;Location A;Pastry;196
2021.02.05;Location C;Bread;103
2021.02.05;Location C;Pastry;99
2021.02.05;Location B;Bread;149
2021.02.05;Location B;Pastry;22
2021.02.04;Location A;Bread;235
2021.02.04;Location A;Pastry;218
2021.02.04;Location C;Bread;58
2021.02.04;Location C;Pastry;52
2021.02.04;Location B;Pastry;46
2021.02.04;Location B;Bread;84
2021.02.03;Location A;Pastry;204
2021.02.03;Location A;Bread;62
2021.02.03;Location C;Bread;52
2021.02.03;Location C;Pastry;28
2021.02.03;Location B;Pastry;94
2021.02.03;Location B;Bread;135
2021.02.02;Location A;Pastry;167
2021.02.02;Location A;Bread;145
2021.02.02;Location C;Bread;73
2021.02.02;Location C;Pastry;91
2021.02.02;Location B;Pastry;61
2021.02.02;Location B;Bread;134
2021.02.01;Location A;Pastry;206
2021.02.01;Location A;Bread;261
2021.02.01;Location C;Pastry;104
2021.02.01;Location C;Bread;47
2021.02.01;Location B;Bread;133
2021.02.01;Location B;Pastry;131
2021.01.31;Location C;Pastry;88
2021.01.31;Location C;Bread;118
2021.01.31;Location B;Bread;41
2021.01.31;Location B;Pastry;66
2021.01.30;Location A;Bread;246
2021.01.30;Location C;Bread;110
2021.01.30;Location B;Pastry;88
2021.01.30;Location B;Bread;118
2021.01.29;Location A;Bread;337
2021.01.29;Location A;Pastry;142
2021.01.29;Location C;Pastry;13
2021.01.29;Location C;Bread;24
2021.01.29;Location B;Pastry;86
2021.01.29;Location B;Bread;199
2021.01.28;Location A;Pastry;120
2021.01.28;Location A;Bread;203
2021.01.28;Location C;Pastry;12
2021.01.28;Location C;Bread;87
2021.01.28;Location B;Bread;194
2021.01.28;Location B;Pastry;138
2021.01.27;Location A;Pastry;195
2021.01.27;Location A;Bread;260
2021.01.27;Location C;Bread;88
2021.01.27;Location C;Pastry;38
2021.01.27;Location B;Pastry;21
2021.01.27;Location B;Bread;97
2021.01.26;Location A;Pastry;94
2021.01.26;Location A;Bread;128
2021.01.26;Location C;Bread;26
2021.01.26;Location C;Pastry;65
2021.01.26;Location B;Pastry;99
2021.01.26;Location B;Bread;72
2021.01.25;Location A;Bread;122
2021.01.25;Location A;Pastry;212
2021.01.25;Location C;Pastry;99
2021.01.25;Location C;Bread;35
2021.01.25;Location B;Pastry;126
2021.01.25;Location B;Bread;171
2021.01.24;Location A;Bread;138
2021.01.24;Location A;Pastry;141
2021.01.24;Location C;Bread;84
2021.01.24;Location C;Pastry;44
2021.01.24;Location B;Pastry;22
2021.01.24;Location B;Bread;88
2021.01.23;Location A;Pastry;112
2021.01.23;Location A;Bread;238
2021.01.23;Location C;Bread;60
2021.01.23;Location C;Pastry;98
2021.01.23;Location B;Pastry;48
2021.01.23;Location B;Bread;142
2021.01.22;Location A;Pastry;68
2021.01.22;Location A;Bread;327
2021.01.22;Location C;Pastry;47
2021.01.22;Location C;Bread;73
2021.01.22;Location B;Bread;95
2021.01.22;Location B;Pastry;64
2021.01.21;Location A;Bread;142
2021.01.21;Location A;Pastry;97
2021.01.21;Location C;Pastry;96
2021.01.21;Location C;Bread;54
2021.01.21;Location B;Pastry;168
2021.01.21;Location B;Bread;204
2021.01.20;Location A;Pastry;171
2021.01.20;Location A;Bread;253
2021.01.20;Location C;Bread;12
2021.01.20;Location C;Pastry;55
2021.01.20;Location B;Bread;277
2021.01.20;Location B;Pastry;61
2021.01.19;Location A;Pastry;63
2021.01.19;Location A;Bread;189
2021.01.19;Location C;Pastry;46
2021.01.19;Location B;Pastry;101
2021.01.19;Location B;Bread;81
2021.01.18;Location A;Bread;196
2021.01.18;Location A;Pastry;60
2021.01.18;Location C;Bread;21
2021.01.18;Location C;Pastry;35
2021.01.18;Location B;Bread;50
2021.01.18;Location B;Pastry;102
2021.01.17;Location A;Bread;388
2021.01.17;Location C;Bread;25
2021.01.17;Location C;Pastry;103
2021.01.17;Location B;Bread;102
2021.01.17;Location B;Pastry;89
2021.01.16;Location A;Pastry;95
2021.01.16;Location A;Bread;254
2021.01.16;Location C;Bread;72
2021.01.16;Location C;Pastry;19
2021.01.16;Location B;Pastry;39
2021.01.16;Location B;Bread;72
2021.01.15;Location A;Bread;250
2021.01.15;Location A;Pastry;194
2021.01.15;Location C;Bread;69
2021.01.15;Location C;Pastry;37
2021.01.15;Location B;Bread;30
2021.01.15;Location B;Pastry;30
2021.01.14;Location A;Bread;168
2021.01.14;Location A;Pastry;205
2021.01.14;Location C;Bread;20
2021.01.14;Location C;Pastry;62
2021.01.14;Location B;Bread;133
2021.01.14;Location B;Pastry;93
2021.01.13;Location A;Bread;182
2021.01.13;Location A;Pastry;170
2021.01.13;Location C;Bread;98
2021.01.13;Location C;Pastry;90
2021.01.13;Location B;Pastry;122
2021.01.13;Location B;Bread;135
2021.01.12;Location A;Pastry;95
2021.01.12;Location A;Bread;206
2021.01.12;Location C;Bread;36
2021.01.12;Location B;Pastry;106
2021.01.12;Location B;Bread;45
2021.01.11;Location A;Pastry;152
2021.01.11;Location A;Bread;251
2021.01.11;Location C;Pastry;67
2021.01.11;Location C;Bread;67
2021.01.11;Location B;Pastry;50
2021.01.11;Location B;Bread;107
2021.01.10;Location A;Pastry;167
2021.01.10;Location A;Bread;81
2021.01.10;Location C;Pastry;23
2021.01.10;Location C;Bread;128
2021.01.10;Location B;Pastry;89
2021.01.10;Location B;Bread;70
2021.01.09;Location A;Bread;279
2021.01.09;Location A;Pastry;121
2021.01.09;Location C;Bread;82
2021.01.09;Location B;Bread;154
2021.01.09;Location B;Pastry;142
2021.01.08;Location A;Bread;139
2021.01.08;Location A;Pastry;123
2021.01.08;Location C;Bread;68
2021.01.08;Location B;Pastry;50
2021.01.08;Location B;Bread;233
2021.01.07;Location A;Bread;217
2021.01.07;Location A;Pastry;125
2021.01.07;Location C;Bread;109
2021.01.07;Location C;Pastry;96
2021.01.07;Location B;Bread;89
2021.01.07;Location B;Pastry;67
2021.01.06;Location A;Pastry;169
2021.01.06;Location A;Bread;182
2021.01.06;Location C;Pastry;36
2021.01.06;Location B;Pastry;149
2021.01.06;Location B;Bread;91
2021.01.05;Location A;Bread;251
2021.01.05;Location A;Pastry;222
2021.01.05;Location C;Bread;43
2021.01.05;Location B;Bread;244
2021.01.05;Location B;Pastry;74
2021.01.04;Location A;Bread;190
2021.01.04;Location A;Pastry;70
2021.01.04;Location C;Bread;71
2021.01.04;Location B;Pastry;104
2021.01.04;Location B;Bread;79
2021.01.03;Location A;Bread;247
2021.01.03;Location A;Pastry;67
2021.01.03;Location C;Bread;41
2021.01.03;Location C;Pastry;10
2021.01.03;Location B;Bread;101
2021.01.02;Location A;Pastry;129
2021.01.02;Location A;Bread;137
2021.01.02;Location C;Bread;76
2021.01.02;Location C;Pastry;33
2021.01.02;Location B;Pastry;69
2021.01.02;Location B;Bread;168
2021.01.01;Location A;Bread;130
2021.01.01;Location A;Pastry;168
2021.01.01;Location C;Bread;86
2021.01.01;Location C;Pastry;69
2021.01.01;Location B;Bread;80
2021.01.01;Location B;Pastry;92
